id	title	description	google product category	product type	link	image link	additional image link	condition	availability	price	sale price	sale price effective date	brand	gtin	mpn	identifier exists	gender	age group	color	size	material	pattern	item group id	tax	shipping	shipping weight	multipack	adult	online only	excluded destination	expiration date	loyalty points	adwords grouping	adwords labels	adwords redirect
92	650nm 1W  Red Laser Diode  AL650T1000-C	"650nm 1000mw Red Laser Diode?AL650T1000-C°æSpecifications°øOutput Wavelength: 650nmPackage Type<span class=""Apple-tab-span"" style=""white-space: pre;"">&nbsp;</span>: C-mountModule: ?AL650T1000-COutput power: 1000mW?"	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://civillaser.com/-p-92.html	http://civillaser.com/images/Laser-diode-C-mount.jpg		new	in stock	255			CivilLaser		C92	TRUE								AUS::0: 	AUS:024:Express:0 AUD		2							Laser Module	www.civillaser.com
91	650nm 500mw  Red Laser Diode  AL650T500-Cv	"650nm 500mw Red Laser Diode ?AL650T500-C°æSpecifications°øOutput Wavelength: 650nmPackage Type: C-mountModule: ?AL650T500-COutput power: 500mW?Note:If there are any product problems with this laser diode within 3 days of receiving it, you can return it for a full refund or exchange new products."	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://civillaser.com/-p-91.html	http://civillaser.com/images/Laser-diode-C-mount.jpg		new	in stock	119			CivilLaser		C91	TRUE								AUS::0: 	AUS:024:Express:0 AUD		2							Laser Module	www.civillaser.com
90	650nm 300mw  Red Laser Diode  AL650T300-C	650nm 300mw Red Laser Diode AL650T300-C°æSpecifications°øOutput Wavelength: 650nmPackage Type: C-mountModule: ?AL650T300-COutput power: 300mW?	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://civillaser.com/-p-90.html	http://civillaser.com/images/Laser-diode-C-mount.jpg		new	in stock	90			CivilLaser		C90	TRUE								AUS::0: 	AUS:024:Express:0 AUD		2							Laser Module	www.civillaser.com
89	650nm 200mw  Red Laser Diode  AL650T200-TO18	"650nm 200mw Red Laser Diode?AL650T200-TO18°æSpecifications°øOutput Wavelength: 650°´660nmPackage Type: TO-18 (¶’5.6mm)Module: ?AL650T200-TO18Output power: 200mW CWNote:If there are any product problems with this laser diode within 3 days of receiving it, you can return it for a full refund or exchange new products."	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://civillaser.com/-p-89.html	http://civillaser.com/images/laser%20diode%20TO-18.jpg		new	in stock	49			CivilLaser		C89	TRUE								AUS::0: 	AUS:024:Express:0 AUD		2							Laser Module	www.civillaser.com
88	650nm 100mw  Red Laser Diode AL650T100-TO18	"650nm 100mw Red Laser Diode<span class=""Apple-tab-span"" style=""white-space: pre;"">&nbsp;</span> AL650T100-TO18°æSpecifications°øOutput Wavelength: 650°¿10nmPackage Type: TO-18 (¶’5.6mm)Module: ?AL650T100-TO18Output power: 100mW CWNote:If there are any product problems with this laser diode within 3 days of receiving it, you can return it for a full refund or exchange new products."	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://civillaser.com/-p-88.html	http://civillaser.com/images/laser%20diode%20TO-18.jpg		new	in stock	41			CivilLaser		C88	TRUE								AUS::0: 	AUS:024:Express:0 AUD		2							Laser Module	www.civillaser.com
87	650nm 10mw Red Laser Diode  AL650T10-TO18	"650nm 10mw Red Laser Diode? AL650T10-TO18°æSpecifications°øOutput Wavelength: 650°¿10nmPackage Type: TO-18 (¶’5.6mm)Module: ?AL650T10-TO18Output power: 10mW CWNote:If there are any product problems with this laser diode within 3 days of receiving it, you can return it for a full refund or exchange new products."	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://civillaser.com/-p-87.html	http://civillaser.com/images/laser%20diode%20TO-18.jpg		new	in stock	8			CivilLaser		C87	TRUE								AUS::0: 	AUS:024:Express:0 AUD		2							Laser Module	www.civillaser.com
86	532nm 80mW~300mW Green DPSS Laser	"[Features]Miniature sizeCollimated straight beamEasy use &amp; maintenance freeLonglife operation?High efficiency?High reliability[Specifications]Product Name: 532nm 80mW~300mW Green DPSS LaserLaser Shape: Circular, aspect ratio&lt;1.1:1Lead Time: 3~7 workingdays! Custom product available!Output Wavelength: 532 nmOutput Power: 80mW~300mW (Choose)Operating mode: CW or ModulationSpatial mode: TEM00Residual infrared(1064&amp;808nm): &lt;0.01%Polarization mode: LinearPointing Stability: &lt;0.05 mradDivergence Angle: 1.0 mradLinewidth£∫&lt;0.1 nmBeam Diameter: 2 mmBeam Divergence: ?0.5 mradPower Stability: ?&lt;°¿5% per 2 hrsTemperature Stabilizing: TEC?Warm Up Time: &lt;5 minutes?MTTF(mean time to failure): 10,000 hrsModulation: ?Analog or TTL modulation 0~30KhzOptimum Operating Temperature: 20~30°ÊStorage Temperature: 10~50°ÊLaser head dimensions: 100(L)x34(W)x45(H) mmWeight: 300gWarranty: 1 Year[APPLICATIONS]Thermal printingMaterial InspectionScanning Biochemistry?Lidar"	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://civillaser.com/-p-86.html	http://civillaser.com/images/532nm-dpss-250mw.jpg		new	in stock	368			CivilLaser		C86	TRUE								AUS::0: 	AUS:024:Express:0 AUD		2							Laser Module	www.civillaser.com
85	650nm 5mw Red Laser Diode  AL650T5-TO18	"?650nm 5mw Red Laser Diode ?AL650T5-TO18°æSpecifications°øOutput Wavelength: 650nmPackage Type: TO-18 (¶’5.6mm)Module: ?AL650T5-TO18Device: Laser DiodeNote:If there are any product problems with this laser diode within 3 days of receiving it, you can return it for a full refund or exchange new products."	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://civillaser.com/-p-85.html	http://civillaser.com/images/laser%20diode%20TO-18.jpg		new	in stock	6			CivilLaser		C85	TRUE								AUS::0: 	AUS:024:Express:0 AUD		2							Laser Module	www.civillaser.com
84	532nm 3000mw~5000mw Green DPSS Laser	"[Features]Miniature sizeCollimated straight beamEasy use &amp; maintenance freeLonglife operation?High efficiency?High reliability[Specifications]Product Name: 532nm 3000mw~5000mw Green DPSS LaserLaser Shape: Circular, aspect ratio&lt;1.1:1Lead Time: 3~7 workingdays! Custom product available!Output Wavelength: 532 nmOutput Power: 3000mw, 4000mw, 5000mw (Choose)Operating mode: CW or ModulationSpatial mode: near TEM00Pointing Stability: &lt;0.05 mradDivergence Angle: &lt;2 mradLinewidth£∫&lt;0.1 nmBeam Diameter: &lt;3 mmBeam Divergence: ?0.5 mradPower Stability: ?&lt;°¿5% per 2 hrsTemperature Stabilizing: TEC?Warm Up Time: &lt;5 minutes?MTTF(mean time to failure): 10,000 hrsModulation: ?Analog or TTL modulation 0~30KhzOptimum Operating Temperature: 20~30°ÊStorage Temperature: 10~50°ÊWarranty: 1 Year[APPLICATIONS]Thermal printingMaterial InspectionScanning Biochemistry?Lidar"	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://civillaser.com/-p-84.html	http://civillaser.com/images/532nm-dpss-3000mw.jpg		new	in stock	4912			CivilLaser		C84	TRUE								AUS::0: 	AUS:024:Express:0 AUD		2							Laser Module	www.civillaser.com
83	445nm 1.5W  Blue Laser Diode  AL445T1500 TO-18	"445nm 1500W Blue Laser Diode?AL445T1500 TO-18°æSpecifications°øOutput Wavelength: 440nm~455nmPackage Type: TO-18 (¶’5.6mm Floating Mounted)Module: ?AL445T1500 TO-18Note:1. It's a second-hand laser diode.?2. If there are any product problems with this laser diode within 3 days of receiving it, you can return it for a full refund or exchange new products."	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://civillaser.com/-p-83.html	http://civillaser.com/images/445nm-laser-diode.jpg		new	in stock	122			CivilLaser		C83	TRUE								AUS::0: 	AUS:024:Express:0 AUD		2							Laser Module	www.civillaser.com
82	445nm 1W  Blue Laser Diode  AL445T1000 TO-18	"445nm 1000mw Blue Laser Diode? AL445T1000 TO-18°æSpecifications°øOutput Wavelength: 440nm~455nmPackage Type: TO-18 (¶’5.6mm)Module: ?AL445T1000 TO-18Multi Transverse ModeNote:1. It's a second-hand laser diode.?2. If there are any product problems with this laser diode within 3 days of receiving it, you can return it for a full refund or exchange new products."	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://civillaser.com/-p-82.html	http://civillaser.com/images/445nm-laser-diode.jpg		new	in stock	112			CivilLaser		C82	TRUE								AUS::0: 	AUS:024:Express:0 AUD		2							Laser Module	www.civillaser.com
81	405nm 250mw  Blue Violet Laser Diode  AL405T250 TO-18	405nm 250mw Blue Violet Laser Diode?AL405T250 TO-18°æSpecifications°øOutput Wavelength: 405nm(Typ.)Output power[Po]: 250mw CW (Pulsh 380mW)Package Type: TO-18 (¶’5.6mm)Module: AL405T250 TO-18	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://civillaser.com/-p-81.html	http://civillaser.com/images/hiteclaser%20laser%20diode.jpg		new	in stock	93			CivilLaser		C81	TRUE								AUS::0: 	AUS:024:Express:0 AUD		2							Laser Module	www.civillaser.com
80	405nm 200mw Blue Violet Laser Diode AL405T200 TO-18	405nm 200mw Blue Violet Laser Diode?AL405T200 TO-18	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://civillaser.com/-p-80.html	http://civillaser.com/images/hiteclaser%20laser%20diode.jpg		new	in stock	91			CivilLaser		C80	TRUE								AUS::0: 	AUS:024:Express:0 AUD		2							Laser Module	www.civillaser.com
79	405nm 120mw Blue Violet  Laser Diode  AL405T120 TO-18	405nm 120mw Blue Violet ?Laser Diode? SONY ?AL405T120 TO-18°æSpecifications°øOutput Wavelength: 405nm(Typ.)Output power: 120mw CWPackage Type: TO-18 ¶’5.6 with PDBrand: SONYModule: AL405T20 TO-18	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://civillaser.com/-p-79.html	http://civillaser.com/images/hiteclaser%20laser%20diode.jpg		new	in stock	69			CivilLaser		C79	TRUE								AUS::0: 	AUS:024:Express:0 AUD		2							Laser Module	www.civillaser.com
78	405nm 20mw  Blue Violet  laser diode AL405T20 TO-18	"SONY ?405nm 20mw Blue Violet Laser Diode ?AL405T20 TO-18°æSpecifications°øOutput Wavelength: 405nm(Typ.)<span class=""Apple-style-span"" style=""border-spacing: 2px;"">Threshold Current: Ith=26mA(Typ.)</span>Output power: 20mw CWPackage Type: TO-18 ¶’5.6 with PDBrand: SONYModule:?AL405T20 TO-18Note:If there are any product problems with this laser diode within 3 days of receiving it, you can return it for a full refund or exchange new products. ?"	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://civillaser.com/-p-78.html	http://civillaser.com/images/hiteclaser%20laser%20diode.jpg		new	in stock	10			CivilLaser		C78	TRUE								AUS::0: 	AUS:024:Express:0 AUD		2							Laser Module	www.civillaser.com
77	532nm 350mw~700mw Green DPSS Laser with Split power supply	"[Features]Miniature sizeCollimated straight beamEasy use &amp; maintenance freeLonglife operation?High efficiency?High reliability[Specifications]Product Name: 532nm 350mw~700mw Green DPSS Laser with Split power supplyProduct Include: Laser system + Controller + Power source?Laser Shape: Circular, aspect ratio&lt;1.1:1Lead Time: 3~7 workingdays! Custom product available!Output Wavelength: 532 nmOutput Power: 10mW~600mW (Choose)Working Current: 1.20~2.0 AOperating mode: CW or ModulationSpatial mode: TEM00Residual infrared(1064£¨808£¨946nm etc): &lt;0.1%Pointing Stability: &lt;0.05 mradDivergence Angle: &lt;1 mradBeam Diameter: 2 mmBeam Divergence: ?0.5 mradPower Stability: ?&lt;°¿5% per 4 hrsTemperature Stabilizing: TEC?Warm Up Time: &lt;1 minutes?MTTF(mean time to failure): 10,000 hrsModulation: ?0~30khz Analog or TTLOptimum Operating Temperature: 20~30°ÊStorage Temperature: 10~50°ÊLaser head dimensions: 100(L)x40(W)x50(H) mm3 (fan adds 15mm height)Power supply dimensions: "	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://civillaser.com/-p-77.html	http://civillaser.com/images/532nm-dpss-350mw.jpg		new	in stock	447			CivilLaser		C77	TRUE								AUS::0: 	AUS:024:Express:0 AUD		2							Laser Module	www.civillaser.com
76	473nm 10mw~600mw Blue DPSS Laser with Power Supply	"[Features]Miniature sizeCollimated straight beamEasy use &amp; maintenance freeLonglife operation?High efficiency?High reliability[Specifications]Product Name: 473nm 10mw~600mw Blue DPSS Laser with Power SupplyProduct Include: Laser system + Controller + Power source?Laser Shape: Circular, aspect ratio&lt;1.1:1Lead Time: 3~7 workingdays! Custom product available!Output Wavelength: 473°¿5 nmOutput Power: 10mW~600mW (Choose)Working Current: 1.20~2.0 AOperating mode: CW or ModulationSpatial mode: TEM00Residual infrared(1064£¨808£¨946nm etc): &lt;0.01%Linewidth: &lt;0.1 nmPointing Stability: &lt;0.05 mradDivergence Angle: &lt;3x0.5mradBean Height: 25mmBeam Size: 2x4 mm?Beam Diameter: 2 mmBeam Divergence: ?0.5 mradPower Stability: ?&lt;°¿5% per 2 hrsTemperature Stabilizing: TEC?Warm Up Time: &lt;5 minutes?MTTF(mean time to failure): 10,000 hrsModulation: ?0~30khz Analog or TTLOptimum Operating Temperature: 20~30°ÊStorage Temperature: 10~50°ÊLaser head dimensions: 100(L)x40(W)x5"	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://civillaser.com/-p-76.html	http://civillaser.com/images/470nm-dpss-50mw.jpg		new	in stock	372			CivilLaser		C76	TRUE								AUS::0: 	AUS:024:Express:0 AUD		2							Laser Module	www.civillaser.com
75	445nm 50mw~1000mw Blue DPSS Laser with Power Supply	"[Features]Miniature sizeCollimated straight beamEasy use &amp; maintenance freeLonglife operation?High efficiency?High reliability[Specifications]Product Name: 445nm 50mw~1000mw Blue DPSS Laser with Power SupplyProduct Include: Laser system + Controller + Power source?Laser Shape: DotLead Time: 3~7 workingdays! Custom product available!Output Wavelength: 445°¿5 nmOutput Power: 50mW~1000mW (Choose)Operating mode: CW or ModulationSpatial mode: Near TEM00 or MultimodePointing Stability: &lt;0.05 mradDivergence Angle: &lt;3x0.5mradBean Height: 25mmBeam Size: 2x4 mm?Beam Divergence: ?0.5 mradPower Stability: ?&lt;3% over 4 hrs?Temperature Stabilizing: TEC?Warm Up Time: &lt;1 minutes?MTTF(mean time to failure): 10,000 hrsModulation: ?0~30khz Analog or TTLOptimum Operating Temperature: 20~30°ÊStorage Temperature: 10~50°ÊLaser head dimensions: 100(L)x40(W)x50(H) mm?Power Supply: <a href=""http://www.civillaser.com/standard-type-power-supply-for-dpss-laser-p-72.html"">Standard type p"	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://civillaser.com/-p-75.html	http://civillaser.com/images/445nm-dpss-50mw.jpg		new	in stock	297			CivilLaser		C75	TRUE								AUS::0: 	AUS:024:Express:0 AUD		2							Laser Module	www.civillaser.com
74	405nm 50mw~250mw Blue Violet DPSS Laser with Power Supply	"405nm 50mw~250mw Blue Violet DPSS Laser with Power Supply[Features]Miniature sizeCollimated straight beamEasy use &amp; maintenance freeLonglife operation?High efficiency?High reliability[Specifications]Product Name: 405nm 50mw~250mw Blue Violet DPSS Laser with Power SupplyProduct Include: Laser system + Controller + Power source?Laser Shape: DotLead Time: 3~7 workingdays! Custom product available!Output Wavelength: 405°¿5 nmOutput Power: 50mW~250mW (Choose)Operating mode: CW or ModulationSpatial mode: Near TEM00 or MultimodePointing Stability: &lt;0.05 mradBean Height: 25mmBeam Size: 4 mm?Beam Divergence: ?0.5 mradPower Stability: ?&lt;3% over 4 hrs?Temperature Stabilizing: TEC?Warm Up Time: &lt;2 minutes?MTTF(mean time to failure): 10,000 hrsModulation: ?0~10khz or TTLOptimum Operating Temperature: 20~30°ÊStorage Temperature: 10~50°ÊLaser head dimensions: 100(L)x32(W)x45(H) mm<span class=""Apple-tab-span"" style=""white-space: pre;"">&nbsp;</span>Power Supply: <a href=""http:/"	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://civillaser.com/-p-74.html	http://civillaser.com/images/405nm-250mw-dpss-laser.jpg		new	in stock	287			CivilLaser		C74	TRUE								AUS::0: 	AUS:024:Express:0 AUD		2							Laser Module	www.civillaser.com
73	Lab Adjustable power supply for DPSS laser	"Lab Adjustable power supply for DPSS laser[Specifications]?Product Name: Lab Adjustable power supply for DPSS laser?Output Current: ?0~3.0 A?Output Voltage: 5.0v?Repetition Rate: DC~30khz 0~5V Analog /TTL?Input Voltage: 85~265VAC, 50/60Hz?Size: ?170(L)x150(W)x56(H)mm3?Weight: 800g?[Warranty]?1. 3 months warranty from the date of delivery.?2. We accept return &amp; refund within 7 days after delivery for quality problem.?[Applications]?1. High Power Laser Diode Bars, Arrays, Stacks?2. High Power DPSS Lasers?3. Industry Laser Power Supply?4. Lab Research Applications.?[Buyer Notice]?1. ?Buyers must be 18 years old and must have enough experience of using high power laser diodes.?2. ?Improper operation may cause damage to the laser diodes, especially for the over current operation. Seller doesn't take responsibility for these damage or loss.&nbsp;"	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://civillaser.com/-p-73.html	http://civillaser.com/images/lab-adjustable-power%20for%20dpss%20laser-supply.jpg		new	in stock	212			CivilLaser		C73	TRUE								AUS::0: 	AUS:024:Express:0 AUD		2							Laser Module	www.civillaser.com
72	Standard type power supply for DPSS Laser	"Standard type power supply for DPSS Laser[Specifications]?Product Name: Standard type power supply for DPSS Laser??Output Voltage: DC 5V?Output Current: ?3.0A?Repetition Rate: DC~30khz TTL &amp; Analog?Size: ?100(L)x58(W)x32(H)mm?Weight: 120g?[Warranty]?1. 3 months warranty from the date of delivery.?2. We accept return &amp; refund within 7 days after delivery for quality problem.?[Applications]?1. High Power Laser Diode Bars, Arrays, Stacks?2. High Power DPSS Lasers?3. Industry Laser Power Supply?4. Lab Research Applications.?[Buyer Notice]?1. ?Buyers must be 18 years old and must have enough experience of using high power laser diodes.?2. ?Improper operation may cause damage to the laser diodes, especially for the over current operation. Seller doesn't take responsibility for these damage or loss.&nbsp;"	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://civillaser.com/-p-72.html	http://civillaser.com/images/stand-type-power-supply-for-dpss-lasers.jpg		new	in stock	95			CivilLaser		C72	TRUE								AUS::0: 	AUS:024:Express:0 AUD		2							Laser Module	www.civillaser.com
71	532nm 5W Green Laser Module/Automatic refrigeration/High Power	"T532D5W green laser show:The imported laser diode pump source, T532D5W DPSS green laser are made of high quality high quality nonlinear crystal and collimating lens, with temperature control of high performance driving power, the active temperature control, with high efficiency, good stability, good beam quality, low noise, strong anti-jamming, good consistency, compact structure, miniaturization, long life and so on.Products are widely used in medicine, laser show, isotope separation, ultra-high density optical storage, precision materials processing, lithography, spectrum analysis etc..SPECIFICATIONS:Model: T532D5WWavelength: 532nmOperating mode: ?CWOutput power: ?£æ5WSpatial mode: ? Near TEM00Longitudinal mode: ?MultiSpectral linewidth: ?0.1nmCoherence length: ?20cmPolarization: ?Linear verticalPolarization ratio: ?&gt;100:1Beam quality: ? M2&lt;3Beam divergence full angle: ? 1.8mrad&nbsp;Beam diameter at aperture: ?3mmBeam ellipticity: ? 1°¿0.1Beam pointing stability: "	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://civillaser.com/-p-71.html	http://civillaser.com/images/532nm%205W%20Green%20Laser%20Module%20High%20Power.jpg		new	in stock	7474			CivilLaser		C71	TRUE								AUS::0: 	AUS:024:Express:0 AUD		2							Laser Module	www.civillaser.com
70	532nm 8W Green Laser Module/Automatic refrigeration/High Power	"T532D8WD green laser show:The imported laser diode pump source, T532D8WD DPSS green laser are made of high quality high quality nonlinear crystal and collimating lens, with temperature control of high performance driving power, the active temperature control, with high efficiency, good stability, good beam quality, low noise, strong anti-jamming, good consistency, compact structure, miniaturization, long life and so on.Products are widely used in medicine, laser show, isotope separation, ultra-high density optical storage, precision materials processing, lithography, spectrum analysis etc..SPECIFICATIONS:Model: T532D8WDWavelength: 532nmOperating mode: ?CWOutput power: ?£æ8WSpatial mode: ? Near TEM00Longitudinal mode: ?MultiSpectral linewidth: ?0.1nmPolarization: ?Linear verticalPolarization ratio: ?&gt;100:1Beam quality: ? M2&lt;1.8Beam divergence full angle: ? 1.8mrad&nbsp;Beam diameter at aperture: ?3mmBeam ellipticity: ? 1°¿0.1Beam pointing stability: ?0.03mradPower sta"	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://civillaser.com/-p-70.html	http://civillaser.com/images/532nm%208W%20Green%20Laser%20Module%20High%20Power.jpg		new	in stock	10433			CivilLaser		C70	TRUE								AUS::0: 	AUS:024:Express:0 AUD		2							Laser Module	www.civillaser.com
69	532nm 10W Green Laser Module/Automatic refrigeration/High Power	"The imported laser diode pump source, T532D10W DPSS green laser are made of high quality high quality nonlinear crystal and collimating lens, with temperature control of high performance driving power, the active temperature control, with high efficiency, good stability, good beam quality, low noise, strong anti-jamming, good consistency, compact structure, miniaturization, long life and so on.Products are widely used in medicine, laser show, isotope separation, ultra-high density optical storage, precision materials processing, lithography, spectrum analysis etc..SPECIFICATIONS:Model: T532D10WWavelength: 532nmOperating mode: ?CWOutput power: ?£æ10WSpatial mode: ? Near TEM00Longitudinal mode: ?MultiSpectral linewidth: ?0.1nmCoherence length: ?1-5mPolarization: ?Linear verticalPolarization ratio: ?&gt;100:1Beam quality: ? M2&lt;3Beam divergence full angle: ? 2mrad&nbsp;Beam diameter at aperture: ?4mmBeam ellipticity: ? 1°¿0.1Beam pointing stability: ?0.03mradNoise: ?&lt;0"	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://civillaser.com/-p-69.html	http://civillaser.com/images/532nm%2010W%20Green%20Laser%20Module%20High%20Power.jpg		new	in stock	9568			CivilLaser		C69	TRUE								AUS::0: 	AUS:024:Express:0 AUD		2							Laser Module	www.civillaser.com
68	450nm 5mW-50mW Blue Laser Module Line /Laser Locator/ 16mmx60mm	"Products are widely used in various industrial marker, industrial laser modules, and instrument equipment, teaching test light source, laser medical equipment, stage lighting and demonstrate with a laser light source, laser positioning device, etc.SPECIFICATIONS:Output Wavelength: 450nmOutput Power: 5mW°´50mWDivergence angle: 0.1mrad ~ 0.6mrad(such as the 5mW in 1 meters width can be adjusted to the ?0.3mm)The fan angle: 20-110 degrees (Default 90?degrees?)Optics: optical glass lens groupWorking voltage: 6VLaser level: ¢Ú, ¢Û a, ¢Û: BWorking temperature: - 10 °Ê ~ 60 °ÊStorage temperature: - 40 °Ê ~ 80 °ÊDimensions: ¶µ 16mm °¡ 60mmWorking time: more than 12 hours (good heat dissipation condition)Note: There are two kinds of product, one is with transformer, another without transformer. Without a transformer is the red-black power line.Warranty: 12 Months<font color=""#ff0000"">Warning :?</font><font color=""#ff0000"">1. All of laser products are harmful for eyes,please don't ai"	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://civillaser.com/-p-68.html	http://civillaser.com/images/450nm%205mW-50mW%20Blue%20Laser%20Module%20Line.jpg		new	in stock	95			CivilLaser		C68	TRUE								AUS::0: 	AUS:024:Express:0 AUD		2							Laser Module	www.civillaser.com
67	450/445nm 1000mw Blue Laser Module/Laser Stage	"SPECIFICATIONS:Output Wavelength: 445-450nmOutput Power: 1000mWCooling: Fan coolingCharacteristics: it can work continuouslySurface treatment: BlackShell material: AluminumControl: constant current circuitReverse connection protection: with automatic identification of positive and negativeWorking voltage: DC=12VWorking current: I&lt;650mAPreheating time: noWorking temperature: - 10 °Ê ~ 40 °ÊStorage temperature: -10 °Ê ~ 40 °ÊStructure characteristics: laser tube + lens + radiating shellNote: the power and the laser head is split, the laser head is equipped with fan cooling.Note: This laser module voltage is 12V, over voltage will instantly cause the circuit and module damage!<font color=""#ff0000"">Warning :?</font><font color=""#ff0000"">1. All of laser products are harmful for eyes,please don't aim people eyes(contain animal eyes) directly.</font><font color=""#ff0000"">2. It is Industrial laser ,not toy .Keep far from Children under 18years old.</font>"	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://civillaser.com/-p-67.html	http://civillaser.com/images/450-445nm%201000mw%20Blue%20Laser%20Module.jpg		new	in stock	277			CivilLaser		C67	TRUE								AUS::0: 	AUS:024:Express:0 AUD		2							Laser Module	www.civillaser.com
66	405nm 5mW~150mW /TTL Modulate / Blue Laser Module Line/Crosshair (Loca	"Products are widely used in various industrial marker, industrial laser modules, and instrument equipment, teaching test light source, laser medical equipment, stage lighting and demonstrate with a laser light source, laser positioning device, etc.SPECIFICATIONS:Wave length: 405nmExit pupil power: 5mW°´150mW (Choice)Divergence angle: 0.1mrad ~ 0.6mrad(eg. the 5mW in 1 meters width can be adjusted to the 0.5mm)Fan angle: 30-90 degrees (Default 90)Optics: optical glass lensWorking voltage: 6V, 7-15V optionalThreshold current: 40mAWorking current: 150mALaser level: ¢Ú, ¢Û a, ¢Û: BWorking temperature: - 10 °Ê ~ 60 °ÊStorage temperature: - 40 °Ê ~ 80 °ÊDimensions: ¶µ 16mm °¡ 60mmModulation: TTL modulation?Modulation frequency: 1Hz-1000KHzWorking time: &gt; 12 hours (good heat dissipation condition)Wiring: Red line is (+), the black line is (-)Warranty: 12 MonthsTTL modulation Description:1 The red and yellow lines shorted, the module will be lit, in a continuous mode of operation;2"	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://civillaser.com/-p-66.html	http://civillaser.com/images/405nm%205mW~150mW%20Blue%20Laser%20Module%20Line%20Location.jpg		new	in stock	52			CivilLaser		C66	TRUE								AUS::0: 	AUS:024:Express:0 AUD		2							Laser Module	www.civillaser.com
65	532 50mW Green laser Module Dot beam expander/remote location indicato	"Products are widely used in various industrial testing, remote point positioning, laser diameter, interferometer and equipment, teaching to the test light source, laser sights, laser medical equipment, stage lighting and demonstration of laser light source, laser locator.SPECIFICATIONS:Wave length: 532nmExit pupil power: 50mW?Beam diameter of exit beam diameter: 40mmDivergence angle: 0.01mrad ~ 0.1mradOptics: optical glass lens groupDescription: light spot size can be used according to the distance adjustmentWorking voltage: DC 3V/ AC220VWorking current: 300mALaser level: ¢ÛbWorking temperature: 10 °Ê ~ 35 °ÊStorage temperature: - 40 °Ê ~ 80 °ÊDimensions: ¶µ 30mm °¡ 160mmWorking time: Sustainable work (good heat dissipation conditions, such as iron / iron rack cooling tool.)Note: ?voltage can be 3-4VV any voltage, 3V best;<font color=""#ff0000"">Warning :?</font><font color=""#ff0000"">1. All of laser products are harmful for eyes,please don't aim people eyes(contain animal eyes) d"	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://civillaser.com/-p-65.html	http://civillaser.com/images/532%2050mW%20Green%20laser%20Dot%20beam%20expander.jpg		new	in stock	275			CivilLaser		C65	TRUE								AUS::0: 	AUS:024:Express:0 AUD		2							Laser Module	www.civillaser.com
